review_type,sort_type,writing_date,star_rating,comment,upvote,downvote,site
netizen,like,2019.06.01. 12:17,별점(10점 만점 중)7,"큰상 받은 영화보자고, 아이들 손잡고 극장에 데려가지 는 마세요~^^",114,4,naver
netizen,like,2019.06.11. 05:49,별점(10점 만점 중)1,가난을 모르는것들이 가난을 논하고있네요,135,26,naver
netizen,like,2019.05.30. 13:03,별점(10점 만점 중)9,오늘 조조로 봤는데 중반부까진 씁쓸하지만 재밌으면서 들킬까봐 조마조마하다가 후반부에는 헉 헐 하다가 뭔가 좀 씁쓸하면서 저게 현실이구나 느끼게되는?암튼 난 열심히 살아야겠다  사람마다 이 영화를 보고 느끼는 감정들이 다 다를듯 잔인 약간 야한것...,131,24,naver
netizen,like,2019.05.31. 09:21,별점(10점 만점 중)6,19금임 가족끼린 피하세요,116,12,naver
netizen,like,2019.05.30. 12:32,별점(10점 만점 중)10,페이스 빨라서 너무 좋다 집중력 최고,120,17,naver
netizen,like,2019.06.04. 21:02,별점(10점 만점 중)1,줏대 없는 소위 평론가 평점봐라 가관이다.. 내생각엔 영화가 빈틈이 많아 보이는데. 특히 억지로 살인과 사망을 끼어논것같아 매우 어색했다.. 아무리 신불자라고해도 지하에 살아온설정도 너무 억지. 차라리 팔 10개 달린 아이의 삶의 고충 이런거와 같다.,147,44,naver
netizen,like,2019.05.30. 18:33,별점(10점 만점 중)10,여러모로 충격적..오만가지 생각이 머릿속에 가득차서 하루가 피곤하다..대단한 영화..생각의 꼬리를 자를수 없게하는;;;,118,17,naver
netizen,like,2019.05.30. 09:16,별점(10점 만점 중)10,칸의 위엄 정말 재밌어요 대밧,167,67,naver
netizen,like,2019.05.30. 14:38,별점(10점 만점 중)8,방금 보고 나왔는데 솔직히 잘 모르겠다 어느 시점부터 영화가 끝날때 까지 계속 가슴이 조여온다 지금까지도 뒷맛이 참 씁쓸하고 기분이 좋지 않다 내가 좋아하는 감독 배우들이였지만 칸? 평론가들의글?너무 기대한 탓 일까 솔직히 추천하고 싶지 않은 영화였다,166,68,naver
netizen,like,2019.06.02. 14:20,별점(10점 만점 중)1,정말 구리다는 말밖에.. 등급 조정도 필요하고 미성년자와의 스킨십이 그렇게 많이 필요했을지? 남감독스럽습니다.,180,83,naver
netizen,like,2019.05.30. 15:34,별점(10점 만점 중)10,영화를 보고나서 2시간째 아무생각이 없다. 그만큼 충격적이었고 그가 만든 장르는 이미 우리 사회를 바라보는 것보다 같이 살아가는 느낌이다,114,18,naver
netizen,like,2019.06.02. 14:05,별점(10점 만점 중)1,저는 별로 딱히 ㅋ 저랑 안 맞음,133,37,naver
netizen,like,2019.06.01. 07:28,별점(10점 만점 중)1,처음은 재미있지만 뒤로 갈수록 개연성이 떨어지고 기분만 찝찝해지는 영화,152,56,naver
netizen,like,2019.05.30. 09:23,별점(10점 만점 중)10,말이 필요없음....,158,63,naver
netizen,like,2019.05.30. 22:52,별점(10점 만점 중)9,"관람등급을 좀더 올려주셨음 하고, 영화는 뭐라말못할 공감과 불편하면서 몰입도를 주고  둘중 어느 입장에도 들지 못하면서, 그중에서도 부모탓을 하지 않는 자식들을 보면서 나자신을 또 다시 반성 하게되었다.",108,15,naver
netizen,like,2019.06.01. 03:17,별점(10점 만점 중)8,"조여정씨 그동안 잘모르고 무시해서 미안할 정도로 캐릭터 완벽하게 소화. 월계수 아줌마 뭐하나 연말에 받으셔야 함. 송강호 와이프역 아줌마역시 a급 조연탄생. 최우식,박소담역시 자기역할 무난히 소화. 이상!",107,15,naver
netizen,like,2019.06.02. 14:03,별점(10점 만점 중)1,형편없다 상 받았다고 그냥 본 내가 잘못이지. 김기덕도 상 받았는데.,135,43,naver
netizen,like,2019.05.30. 18:23,별점(10점 만점 중)10,냄새가 나도 예의는 지킵시다.,115,24,naver
netizen,like,2019.06.03. 16:27,별점(10점 만점 중)1,앉아서 고문 당하는 느낌이었다. 너무 잔인하고 충격적이였다.,111,22,naver
netizen,like,2019.05.31. 01:14,별점(10점 만점 중)10,딸과남편과 보면서 두시간가량 토론했어요 냄새 벌레 빈부 돌 무계획  선 완벽한 전율이 돋았어요 한국영화 대단한 발전입니다,123,35,naver
netizen,like,2019.05.30. 15:55,별점(10점 만점 중)6,나는 수작이라 평가받은 영화를 이해하기에는 아직 많이 부족한가보다...,126,40,naver
netizen,like,2019.05.31. 02:44,별점(10점 만점 중)10,"점점 바닥으로, 반지하로, 지하로",92,9,naver
netizen,like,2019.05.30. 20:54,별점(10점 만점 중)6,15세는 아닌것같다눈물없는  슬픈영화엿지만..생각없이 애들데리고 가는건 아니되오~,97,17,naver
netizen,like,2019.06.02. 14:04,별점(10점 만점 중)1,보는내내 불쾌하고 기분 나빴다,109,30,naver
netizen,like,2019.06.02. 14:03,별점(10점 만점 중)1,너무 과장된 인기인듯 굳이?,114,35,naver
netizen,like,2019.05.30. 09:00,별점(10점 만점 중)10,믿고보는 송봉조합! 대박ㅎㅎ,146,67,naver
netizen,like,2019.10.11. 00:48,별점(10점 만점 중)10,"박사장이 말했던 '선'은  우리가 일반적으로 생각하는 지킬선이 아니라, 자신보다 계층이 낮다고 판단 되는 사람이 자신과 맞먹는 걸 말하는 거였다...",84,9,naver
netizen,like,2019.06.01. 18:03,별점(10점 만점 중)3,기분 좋을 때 보러가시면 안됨ㅋㅋㅋ,98,23,naver
netizen,like,2019.05.30. 09:20,별점(10점 만점 중)10,"최고!!!! 대박임,,",136,61,naver
netizen,like,2019.06.02. 14:08,별점(10점 만점 중)1,구리다는 말 외에 할 말 없음,115,41,naver
netizen,like,2019.05.31. 01:42,별점(10점 만점 중)10,곱등이와 세마리의 강아지,81,8,naver
netizen,like,2019.05.31. 01:05,별점(10점 만점 중)10,전도우미아줌마 연기엄청잘하네!! 이름은 송강호지만 다른배우들도 연기력엄청남. 최우식 다시보게될듯,84,11,naver
netizen,like,2019.06.02. 07:30,별점(10점 만점 중)7,한국식 오버스러운 잔인한 장면연출. 절제가 필요해 보이는- 너무 많은 상징적 의미들. 뭐랄까..저는 오히려 촌스럽게 다가왔어요ㅠ 상 받았다고 하니 뭔가 다른 특별함이 있을거라고 크게 기대했나봐요...재미는 있었는데 와 신선하다! 이정도는 아니였어요.,108,38,naver
netizen,like,2019.06.01. 14:45,별점(10점 만점 중)6,19세로등급조정하세요,83,14,naver
netizen,like,2019.06.05. 23:35,별점(10점 만점 중)1,우리나라 사람은 칸에서 호평받고 상받았다하면 다 잼다하고 굿굿 이런다 ㅋㅋ 근데 왜 버닝은 평이 안좋냐 버닝이나 애나;; 그거아냐? 올드보이 칸 이야기없을땐 7점대였는데 칸 이야기나오자마자 평 하를로치솟고 명작이라며 ㅋㅋ 에휴 솔직해집시다좀...,100,31,naver
netizen,like,2019.06.01. 01:59,별점(10점 만점 중)1,뭔가 기분 더러운 영화 찝찝,101,33,naver
netizen,like,2019.05.31. 01:42,별점(10점 만점 중)10,영화 끝나고 그많던 사람들이 다 아무말도 안하고 멍..,77,10,naver
netizen,like,2019.05.30. 14:31,별점(10점 만점 중)2,보면기분 드러워지는 피에타류 영화,143,77,naver
netizen,like,2019.05.30. 10:45,별점(10점 만점 중)10,조조8시 상영완료대단하다. 자세한 글을 쓰는것은 내 능력밖이다.다시 한 번 봐야겠다,98,34,naver
netizen,like,2019.06.01. 08:28,별점(10점 만점 중)7,소파씬 안넣어도 충분히 재미있고 임팩트 있었는,106,42,naver
netizen,like,2019.05.30. 22:24,별점(10점 만점 중)10,진짜 허세 아니고 <기생충> 보고 나오는데 이렇게 '충격적인 장면'은 처음인 것 같다. 그 자리에 내가 있었던 것 같이 생생하다..,74,11,naver
netizen,like,2019.05.31. 05:45,별점(10점 만점 중)10,감독님 대단하십니다. 사람이 바퀴벌레처럼 보였어요.,75,12,naver
netizen,like,2019.06.02. 06:18,별점(10점 만점 중)1,쓸데없는 잔인한장면 한국식 영화의정석,95,33,naver
netizen,like,2019.06.01. 15:06,별점(10점 만점 중)1,"황금종려상 수상작, 봉준호 그래서 그런거지 내용은 그냥 그래... 풍자, 위트? 그 내용을 가진 영화는 넘치고 넘어.",102,40,naver
netizen,like,2019.05.31. 08:48,별점(10점 만점 중)1,제발 평론가인척 남기지마라. 그런놈때문에 1점준다,117,56,naver
netizen,like,2019.05.30. 22:21,별점(10점 만점 중)6,19세이상 관람으로 해야할듯 부모님이랑 보는데 뻘줌ㅎㅎ,72,14,naver
netizen,like,2019.06.04. 11:10,별점(10점 만점 중)2,한국영화는 자극적인거 빼곤 없는건가,81,23,naver
netizen,like,2019.06.04. 08:07,별점(10점 만점 중)2,이게 왜 평점이 .. ㅡ알바생인가,85,27,naver
netizen,like,2019.06.02. 04:14,별점(10점 만점 중)1,개인적으로 이런 짜증나고 드러운 영화는 비추임! 도데체 알바들을 얼마나 풀었길래 이게 재밌고 웃기다고 사기치는거냐?? 그저 사람 쑤시고 찔러죽이고 진지빨면 좋은영화인거야??,134,76,naver
netizen,like,2019.05.31. 17:14,별점(10점 만점 중)10,공생은 허락 하지 않는 사회.,73,16,naver
netizen,like,2019.05.30. 23:23,별점(10점 만점 중)10,영화가 끝나고 그 돌이 내 가슴위에내려 앉아있는 기분이였다. 나는 왜 조마조마 한 마음을 가지고그들에게 가담했던 것일까.몰입도가 우수하고 여운에 남는 예술작품.,72,17,naver
netizen,like,2019.05.30. 15:32,별점(10점 만점 중)10,참으로 시의적절한 영화다... 아주 상징적이야,80,25,naver
netizen,like,2019.12.19. 04:44,별점(10점 만점 중)10,저는 박사장이 죽고난후 조여정의삶도 마지막에알려줬으면 더좋았을것같아요재밋게 봤습니다,69,15,naver
netizen,like,2019.06.04. 18:14,별점(10점 만점 중)1,잼있는지 도통 모르겠다 ..,76,22,naver
netizen,like,2019.06.03. 19:12,별점(10점 만점 중)2,정말 칸 황금종려상 받은 작품 맞나요?처음부터 송강호와 이선균의 식상한 톤과 연기로 실망스토리는 너무 뻔하고정말 상위 점수 주신분들은 그저 황금종려상 수상작이니 좋은영화다 라는 틀에 박혀 준게 아닌가 생각될 정도로 실망스러운 영화였습니다.,92,38,naver
netizen,like,2019.05.30. 18:53,별점(10점 만점 중)10,끈적하고 더러운 썩은낙지를 밟은 기분,68,15,naver
netizen,like,2019.05.30. 23:28,별점(10점 만점 중)10,한국영화에서 이런 숨막히는 긴장감은 올드보이 이후 처음인듯. 다들 연기 너무 잘한다.,68,16,naver
netizen,like,2019.05.30. 17:29,별점(10점 만점 중)10,웃으면서 봤는데... 다 보고나니 슬퍼졌다.. 우리는 그저 누군가의 소모품인걸까..?,68,16,naver
netizen,like,2019.06.02. 14:08,별점(10점 만점 중)2,이게왜15세냐...,73,21,naver
netizen,like,2019.05.30. 17:35,별점(10점 만점 중)10,왜 칸에서 상 받았는지 끝나니깐 알겠더라,73,21,naver
netizen,like,2019.06.04. 08:18,별점(10점 만점 중)1,악.. 이 영화는 사기였다,80,28,naver
netizen,like,2019.05.30. 21:02,별점(10점 만점 중)10,영화가 딱 끝나면 재밋긴 한데 이게 칸? 이란 생각이 들지만 시간이 흐를수록 생각들이 새어 나온다. 우리가 이선균일수도 있고 우리가 송강호일수도 있다는 생각이 든다. 잘 만든 이야기이다,70,19,naver
netizen,like,2019.05.30. 12:57,별점(10점 만점 중)6,흠... 너무 기대한듯...,96,46,naver
netizen,like,2019.05.30. 15:50,별점(10점 만점 중)1,일단 대중적이진 않음..,103,54,naver
netizen,like,2019.05.30. 13:21,별점(10점 만점 중)10,영화끝나고 지하철 타고 집에 오는데... 냄새가...,69,21,naver
netizen,like,2019.05.31. 00:40,별점(10점 만점 중)10,처음엔 봉준호식유머에 웃다가 후반엔 눈물이 안나는데도 슬픈영화,57,10,naver
netizen,like,2019.05.31. 21:26,별점(10점 만점 중)8,누군가는 이 영화를 매우 재밌다며 한국인이라면 누구나 좋아할 것이라고 말한다. 나는 영화가 끝나고 몇 분동안을 심장에 추를 단 것만 같이 답답했는데. '비가 오는 것을 좋아하는 사람들은 비가 새지 않는 집에 살기 때문이다'라는 말이 머리 속에 맴돈다.,58,12,naver
netizen,like,2019.06.05. 12:02,별점(10점 만점 중)1,많은 장점에도 불구하고 등급도 15가 아닌 19로 거야 하고 내용에서도 어거지스러운 부분이 있다.,62,16,naver
netizen,like,2019.05.30. 18:19,별점(10점 만점 중)6,솔직히 기대보다 재밌지는 않네요.,118,72,naver
netizen,like,2020.01.25. 13:40,별점(10점 만점 중)8,생각해보니 기정이는 다른사람들도 포기한 그 날뛰는 애를 금방 컨트롤 할 능력이 있는 재능있는 애였네 진짜로. 이런 사람들도 가난때문에 빛을 못보네ㅋㅋㅋ,51,6,naver
netizen,like,2019.05.30. 20:03,별점(10점 만점 중)10,액션도 스릴러도 아닌 130분짜리 영화가 처음부터 끝까지 지루할 틈이 없었고 코미디와 긴장감이 적절하게 섞여 묘한 감정을 만들어냈다.,62,17,naver
netizen,like,2019.05.30. 13:22,별점(10점 만점 중)10,조조만 피해주세요 아줌마들 큰 웃음소리와 옆사람과의 대화로 몰입감 많이 떨어지네요,92,49,naver
netizen,like,2019.06.13. 07:06,별점(10점 만점 중)2,주인공이라 볼 수 있는 기생충들의 사고방식을 나로서는 이해할 수 없음. 가난을 빌미로 남에게 피해를 주며 그저 평화로이 살아가는 한 죄없는 부자집의 삶을 망쳐버리는 모습을 보면서 얼굴을 찌뿌리며 보았다.,50,8,naver
netizen,like,2019.06.01. 07:05,별점(10점 만점 중)6,엄마 아빠랑 가지마세요....민망해죽는 줄 알앗어요 ㅠ,54,13,naver
netizen,like,2019.05.31. 00:33,별점(10점 만점 중)10,이 영화가 흥행에 크게 성공한다면 황금종려상때문이 아니라 그냥 너무 재밌어서다,63,22,naver
netizen,like,2019.05.30. 18:28,별점(10점 만점 중)6,"저는 그닥...너무기대많이했나봐요,,",106,66,naver
netizen,like,2019.05.30. 22:52,별점(10점 만점 중)10,창의적이다 못해 충격적인 작품.,54,15,naver
netizen,like,2019.06.08. 06:45,별점(10점 만점 중)1,"영화는 그런대로 볼 만했지만, 보고나서 왠지모를 불쾌함과 찜찜함....역시 평론가들은 빨아제끼는구나~ 하긴 니들도 칸을 깔 수는 없잖아?ㅋㅋㅋ",56,17,naver
netizen,like,2019.05.30. 10:35,별점(10점 만점 중)10,연기를 너무잘한다 특히 이선균.조여정은 마치 내가사기를당하는 느낌 송강호는 내가사기를 치는 입장이랄까,57,18,naver
netizen,like,2019.06.03. 23:31,별점(10점 만점 중)1,ㅈ 같은 기분을 주는영화,61,22,naver
netizen,like,2019.06.04. 08:33,별점(10점 만점 중)1,"뭔가 있어 보이고 싶은, 그걸 보면 나도 뭔가 있어 보이는 것 같은",66,27,naver
netizen,like,2019.05.30. 16:10,별점(10점 만점 중)6,음 난 쏘쏘 청소년이 보기엔 좀 그럼스포될까봐 다른 얘기는 안쓰겠지만 배우분들 연기는 훌륭함 특히 이정은님 대박,59,21,naver
netizen,like,2019.05.30. 17:46,별점(10점 만점 중)8,엔딩 크레딧 올라갈때 곡성 보고난것처럼 찝찝함과 묵직한 기분이...,44,8,naver
